Order ID,Payment Method,Card Issuer
4823853,cashless,CAIXA CENTRAL DE CREDITO AGRIC
4833854,cashless,CAIXA GERAL DE DEPOSITOS SA
581354,cashless,
4843854,cashless,BANCO CTT S.A.
4853854,cashless,MONTEPIO GERAL - CAIXA ECONOMI
4863854,cashless,N26 GMBH
591354,cash,
4873854,cashless,CAIXA GERAL DE DEPOSITOS S.A.
601354,cash,
611354,cash,
621354,cashless,
4883855,cashless,REVOLUT LTD
4893855,cashless,REVOLUT PAYMENTS UAB
4903855,cashless,REGIONS BANK
4913855,cashless,REVOLUT PAYMENTS UAB
4923855,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
4933855,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
4943855,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
4953855,cashless,WIZINK BANK S.A
4963855,cashless,REVOLUT PAYMENTS UAB
4973855,cashless,CAIXA GERAL DE DEPOSITOS SA
4983856,cashless,BANCO COMERCIAL PORTUGUES S.A.
4993856,cashless,BANKINTER S.A.
5003856,cashless,NOVO BANCO S.A.
5013856,cashless,BANCO COMERCIAL PORTUGUES S.A.
5023856,cashless,BANCO COMERCIAL PORTUGUES S.A.
5033856,cashless,CAIXA GERAL DE DEPOSITOS SA
5043856,cashless,BNP PARIBAS
5053856,cashless,BANCO COMERCIAL PORTUGUES S.A.
5063856,cashless,BANCO COMERCIAL PORTUGUES S.A.
5073856,cashless,NOVO BANCO S.A.
5083857,cashless,BANCO CTT S.A.
5093857,cashless,SOLARISBANK AG
5103857,cashless,BANCO COMERCIAL PORTUGUES S.A.
5113857,cashless,BANCO COMERCIAL PORTUGUES S.A.
5123857,cashless,BANCO COMERCIAL PORTUGUES S.A.
5133857,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5143857,cashless,REVOLUT LIMITED
5153857,cashless,CAIXA GERAL DE DEPOSITOS SA
5163857,cashless,BANCO COMERCIAL PORTUGUES S.A.
5173857,cashless,CURVE OS LIMITED
5183858,cashless,BANCO COMERCIAL PORTUGUES S.A.
5193858,cashless,REVOLUT LTD
631358,cashless,
5203858,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5213858,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
5223858,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
5233858,cashless,BANCO COMERCIAL PORTUGUES S.A.
5243858,cashless,BANCO COMERCIAL PORTUGUES S.A.
5253858,cashless,BANCO SANTANDER TOTTA S.A.
5263858,cashless,BANCO SANTANDER TOTTA S.A.
5273859,cashless,BANCO BRADESCO S.A.
5283859,cashless,REVOLUT PAYMENTS UAB
5293859,cashless,BANCO COMERCIAL PORTUGUES S.A.
5303859,cashless,BANCO COMERCIAL PORTUGUES S.A.
5313859,cashless,NOVO BANCO S.A.
5323859,cashless,BANCO COMERCIAL PORTUGUES S.A.
5333859,cashless,BPCE
5343859,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
5353859,cashless,BANCO SANTANDER TOTTA S.A.
5363859,cashless,BANCO COMERCIAL PORTUGUES S.A.
5373860,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5383860,cashless,BANCO CTT S.A.
5393860,cashless,BANCO COMERCIAL PORTUGUES S.A.
5403860,cashless,N26 GMBH
5413860,cashless,NOVO BANCO S.A.
5423860,cashless,BANCO COMERCIAL PORTUGUES S.A.
5433860,cashless,BANCO SANTANDER TOTTA S.A.
5443860,cashless,NOVO BANCO S.A.
5453860,cashless,NOVO BANCO S.A.
5463860,cashless,BANKINTER S.A.
5473861,cashless,BANKINTER S.A.
641361,cashless,"BANCORP BANK, THE"
5483861,cashless,BANCO CTT S.A.
5493861,cashless,SOCIETE GENERALE S.A.
5503861,cashless,
5513861,cashless,BANCO COMERCIAL PORTUGUES S.A.
5523861,cashless,BANCO COMERCIAL PORTUGUES S.A.
5533861,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5543861,cashless,CAIXA GERAL DE DEPOSITOS SA
5553861,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
5563862,cashless,BANCO COMERCIAL PORTUGUES S.A.
5573862,cashless,N26 GMBH
5583862,cashless,
5593862,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5603862,cashless,REVOLUT PAYMENTS UAB
5613862,cashless,BANCO COMERCIAL PORTUGUES S.A.
5623862,cashless,CAIXA GERAL DE DEPOSITOS SA
5633862,cashless,NOVO BANCO S.A.
5643862,cashless,BANCO COMERCIAL PORTUGUES S.A.
5653862,cashless,REVOLUT LTD
5663863,cashless,BANCO COMERCIAL PORTUGUES S.A.
651363,cashless,FIDELITY BANK GHANA LIMITED
5673863,cashless,BANCO COMERCIAL PORTUGUES S.A.
5683863,cashless,BANCO SANTANDER TOTTA S.A.
5693863,cashless,BANCO COMERCIAL PORTUGUES S.A.
5703863,cashless,THE STANDARD BANK OF SOUTH AFRICA LIMITED
5713863,cashless,BANCO CTT S.A.
5723863,cashless,REVOLUT LIMITED
5733863,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
5743863,cashless,
5753864,cashless,"SFS -FINANCIAL SERVICES, IME,"
5763864,cashless,LA BANQUE POSTALE
5773864,cashless,CAIXA CENTRAL DE CREDITO AGRIC
5783864,cashless,BANCO COMERCIAL PORTUGUES S.A.
5793864,cashless,MONZO BANK LIMITED
5803864,cashless,OPEN BANK S.A.
5813864,cashless,BANCO COMERCIAL PORTUGUES S.A.
5823864,cashless,POSTEPAY S.P.A.
5833864,cashless,BANCO COMERCIAL PORTUGUES S.A.
5843864,cashless,REVOLUT LTD
5853865,cashless,N26 GMBH
5863865,cashless,CAIXA GERAL DE DEPOSITOS S.A.
661365,cash,
5873865,cashless,NOVO BANCO S.A.
5883865,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5893865,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5903865,cashless,CAIXA GERAL DE DEPOSITOS S.A.
5913865,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
5923865,cashless,ING BANK N.V.
5933865,cashless,BANCO SANTANDER TOTTA S.A.
5943866,cashless,BANCO COMERCIAL PORTUGUES S.A.
5953866,cashless,CAIXA CENTRAL DE CREDITO AGRIC
5963866,cashless,BANCO COMERCIAL PORTUGUES S.A.
5973866,cashless,NOVO BANCO S.A.
671366,cash,
5983866,cashless,BANCO COMERCIAL PORTUGUES S.A.
5993866,cashless,BANCO COMERCIAL PORTUGUES S.A.
6003866,cashless,SVENSKA HANDELSBANKEN AB
6013866,cashless,NOVO BANCO S.A.
6023866,cashless,CAIXA GERAL DE DEPOSITOS S.A.
6033867,cashless,BANCO COMERCIAL PORTUGUES S.A.
6043867,cashless,MONTEPIO GERAL - CAIXA ECONOMI
6053867,cashless,BANCO COMERCIAL PORTUGUES S.A.
681367,cashless,STANDARD CHARTERED BANK GHANA LIMITED
6063867,cashless,CAIXA GERAL DE DEPOSITOS S.A.
6073867,cashless,BANCO COMERCIAL PORTUGUES S.A.
691367,cash,
6083867,cashless,BANCO COMERCIAL PORTUGUES S.A.
701367,cashless,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION
711367,cashless,
6093868,cashless,BANCO SANTANDER TOTTA S.A.
6103868,cashless,BANCO SANTANDER TOTTA S.A.
6113868,cashless,BANCO COMERCIAL PORTUGUES S.A.
6123868,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6133868,cashless,BANKINTER S.A.
6143868,cashless,NOVO BANCO S.A.
6153868,cashless,BANCO COMERCIAL PORTUGUES S.A.
721368,cashless,
6163868,cashless,"SFS -FINANCIAL SERVICES, IME,"
6173868,cashless,BANCO COMERCIAL PORTUGUES S.A.
6183869,cashless,CAIXA GERAL DE DEPOSITOS S.A.
731369,cashless,
6193869,cashless,REVOLUT LTD
6203869,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6213869,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6223869,cashless,CAIXA GERAL DE DEPOSITOS SA
6233869,cashless,BPCE
6243869,cashless,BANCO COMERCIAL PORTUGUES S.A.
6253869,cashless,REVOLUT LIMITED
741369,cash,
6263870,cashless,REVOLUT LTD
751370,cash,
6273870,cashless,REVOLUT PAYMENTS UAB
6283870,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6293870,cashless,CAIXA GERAL DE DEPOSITOS S.A.
6303870,cashless,BANKINTER S.A.
6313870,cashless,BANCO SANTANDER TOTTA S.A.
761370,cash,
6323870,cashless,CAIXA GERAL DE DEPOSITOS S.A.
6333870,cashless,NOVO BANCO S.A.
771371,cashless,"METABANK, NATIONAL ASSOCIATION"
6343871,cashless,BANCO COMERCIAL PORTUGUES S.A.
6353871,cashless,BANCO SANTANDER TOTTA S.A.
6363871,cashless,BANCO COMERCIAL PORTUGUES S.A.
6373871,cashless,BANCO COMERCIAL PORTUGUES S.A.
6383871,cashless,BANCO COMERCIAL PORTUGUES S.A.
6393871,cashless,BANCO COMERCIAL PORTUGUES S.A.
6403871,cashless,BANCO DE CREDITO DEL PERU
781371,cashless,FIRST COMMONWEALTH BANK
6413871,cashless,REVOLUT PAYMENTS UAB
6423872,cashless,BANCO COMERCIAL PORTUGUES S.A.
6433872,cashless,AXIS BANK LIMITED
6443872,cashless,BIBANCA S.P.A.
791372,cashless,FIRST NATIONAL BANK GHANA LIMITED
6453872,cashless,CAIXA GERAL DE DEPOSITOS S.A.
6463872,cashless,CREDIT AGRICOLE CARIPARMA SPA
6473872,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6483872,cashless,ING BANK N.V.
801372,cashless,
6493872,cashless,ITAU CORPBANCA
811373,cashless,
6503873,cashless,BANCO COMERCIAL PORTUGUES S.A.
6513873,cashless,REVOLUT PAYMENTS UAB
6523873,cashless,BANQUE DE LUXEMBOURG
6533873,cashless,KOTAK MAHINDRA BANK LTD
6543873,cashless,BANCO COMERCIAL PORTUGUES S.A.
6553873,cashless,BANCO COMERCIAL PORTUGUES S.A.
821373,cashless,T.C. ZIRAAT BANKASI A.S.
6563873,cashless,BANCO COMERCIAL PORTUGUES S.A.
6573873,cashless,CAIXA GERAL DE DEPOSITOS SA
6583874,cashless,MONTEPIO GERAL - CAIXA ECONOMI
6593874,cashless,NOVO BANCO S.A.
6603874,cashless,BANCO SANTANDER TOTTA S.A.
6613874,cashless,"SFS -FINANCIAL SERVICES, IME,"
6623874,cashless,"SFS -FINANCIAL SERVICES, IME,"
6633874,cashless,AREEBA S.A.L
6643874,cashless,BANCO SANTANDER TOTTA S.A.
6653874,cashless,BANCO SANTANDER TOTTA S.A.
6663874,cashless,BANCO COMERCIAL PORTUGUES S.A.
6673874,cashless,NOVO BANCO S.A.
6683875,cashless,BANCO COMERCIAL PORTUGUES S.A.
6693875,cashless,CAIXA ECONOMICA MONTEPIO GERAL
6703875,cashless,BANCO SANTANDER TOTTA S.A.
831375,cashless,STANBIC BANK GHANA LIMITED
6713875,cashless,CAIXA GERAL DE DEPOSITOS SA
6723875,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
6733875,cashless,BANCO BNP PARIBAS PERSONAL FIN
6743875,cashless,SWEDBANK AB
6753875,cashless,BANCO CTT S.A.
6763875,cashless,NOVO BANCO S.A.
6773876,cashless,BOURSORAMA BANQUE
6783876,cashless,CAIXA GERAL DE DEPOSITOS SA
6793876,cashless,BANCO COMERCIAL PORTUGUES S.A.
6803876,cashless,BANCO BIC PORTUGUES S.A.
6813876,cashless,BANCO SANTANDER TOTTA S.A.
6823876,cashless,BANCO CTT S.A.
6833876,cashless,REVOLUT PAYMENTS UAB
6843876,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
6853876,cashless,BANCO SANTANDER TOTTA S.A.
6863876,cashless,BANQUE FEDERATIVE DU CREDIT MU
6873877,cashless,NOVO BANCO S.A.
6883877,cashless,NOVO BANCO S.A.
6893877,cashless,BANCO COMERCIAL PORTUGUES S.A.
6903877,cashless,BANCO CTT S.A.
6913877,cashless,BANCO COMERCIAL PORTUGUES S.A.
6923877,cashless,BANCO SANTANDER TOTTA S.A.
6933877,cashless,CREDIT AGRICOLE S.A.
6943877,cashless,BNP PARIBAS FORTIS
6953877,cashless,BANCO COMERCIAL PORTUGUES S.A.
6963877,cashless,CAIXA ECONOMICA MONTEPIO GERAL
6973878,cashless,BANCO SANTANDER TOTTA S.A.
6983878,cashless,CAIXA ECONOMICA MONTEPIO GERAL
6993878,cashless,BANCO COMERCIAL PORTUGUES S.A.
7003878,cashless,BANCO CTT S.A.
7013878,cashless,NOVO BANCO S.A.
7023878,cashless,BANCO COMERCIAL PORTUGUES S.A.
7033878,cashless,BANCO SANTANDER TOTTA S.A.
7043878,cashless,BANCO DE CREDITO DE BOLIVIA S.A.
841378,cashless,
7053878,cashless,BANCO COMERCIAL PORTUGUES S.A.
7063879,cashless,BANCO COMERCIAL PORTUGUES S.A.
7073879,cashless,NOVO BANCO S.A.
7083879,cashless,CAIXA GERAL DE DEPOSITOS SA
7093879,cashless,BANCO SANTANDER TOTTA S.A.
7103879,cashless,
7113879,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7123879,cashless,BANCO COMERCIAL PORTUGUES S.A.
851379,cashless,"METABANK, NATIONAL ASSOCIATION"
7133879,cashless,REVOLUT PAYMENTS UAB
7143879,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7153880,cashless,CAIXABANK S.A.
7163880,cashless,BANCO SANTANDER TOTTA S.A.
861380,cash,
7173880,cashless,REVOLUT LTD
7183880,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7193880,cashless,BANCO CTT S.A.
7203880,cashless,BANCO COMERCIAL PORTUGUES S.A.
7213880,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7223880,cashless,BANCO COMERCIAL PORTUGUES S.A.
7233880,cashless,REVOLUT PAYMENTS UAB
7243881,cashless,ONEY BANK
7253881,cashless,BANCO BEST
7263881,cashless,BANCO COMERCIAL PORTUGUES S.A.
7273881,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
7283881,cashless,TRANSFERWISE LTD
7293881,cashless,BANCO CTT S.A.
7303881,cashless,MONTEPIO GERAL - CAIXA ECONOMI
7313881,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7323881,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7333881,cashless,BANCO SANTANDER TOTTA S.A.
7343882,cashless,BANCO SANTANDER TOTTA S.A.
7353882,cashless,ING BANK N.V.
7363882,cashless,BANCO BIC PORTUGUES S.A.
7373882,cashless,N26 GMBH
7383882,cashless,SKANDINAVISKA ENSKILDA BANKEN
7393882,cashless,NOVO BANCO S.A.
7403882,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7413882,cashless,BANCO CTT S.A.
871382,cashless,
7423882,cashless,NOVO BANCO S.A.
7433883,cashless,
7443883,cashless,LLOYDS BANK PLC
7453883,cashless,WIZINK BANK S.A
7463883,cashless,BANCO SANTANDER TOTTA S.A.
7473883,cashless,MONTEPIO GERAL - CAIXA ECONOMI
7483883,cashless,CAIXA GERAL DE DEPOSITOS SA
7493883,cashless,SKANDINAVISKA ENSKILDA BANKEN
7503883,cashless,BANCO COMERCIAL PORTUGUES S.A.
7513883,cashless,BANCO COMERCIAL PORTUGUES S.A.
7523883,cashless,BANCO SANTANDER TOTTA S.A.
7533884,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7543884,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7553884,cashless,CAIXABANK S.A.
7563884,cashless,BANCO COMERCIAL PORTUGUES S.A.
7573884,cashless,BANCO COMERCIAL E DE INVESTIMENTOS SARL
7583884,cashless,REVOLUT LTD
7593884,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7603884,cashless,BANCO SABADELL S.A.
7613884,cashless,NOVO BANCO S.A.
7623884,cashless,WIZINK BANK S.A
7633885,cashless,REVOLUT PAYMENTS UAB
7643885,cashless,CAIXA GERAL DE DEPOSITOS SA
7653885,cashless,NOVO BANCO S.A.
7663885,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
7673885,cashless,WIZINK BANK S.A
7683885,cashless,REVOLUT LTD
7693885,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7703885,cashless,UNICREDIT SPA
7713885,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7723885,cashless,BANCO COMERCIAL PORTUGUES S.A.
7733886,cashless,N26 GMBH
7743886,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7753886,cashless,BANCO COMERCIAL PORTUGUES S.A.
7763886,cashless,BANCO COMERCIAL PORTUGUES S.A.
881386,cashless,
7773886,cashless,CAIXA GERAL DE DEPOSITOS SA
7783886,cashless,REVOLUT PAYMENTS UAB
7793886,cashless,BANCO COMERCIAL PORTUGUES S.A.
7803886,cashless,NOVO BANCO S.A.
7813886,cashless,BANCO COMERCIAL PORTUGUES S.A.
7823887,cashless,WIZINK BANK S.A
7833887,cashless,CAIXA GERAL DE DEPOSITOS S.A.
7843887,cashless,NOVO BANCO S.A.
7853887,cashless,NOVO BANCO S.A.
7863887,cashless,UNICRE - INSTITUICAO FINANCEIRA DE CREDITO S.A.
7873887,cashless,INTESA SANPAOLO SPA
7883887,cashless,BANCO SANTANDER TOTTA S.A.
7893887,cashless,NOVO BANCO S.A.
7903887,cashless,CAIXA GERAL DE DEPOSITOS SA
891387,cash,
7913888,cashless,BANCO COMERCIAL PORTUGUES S.A.
7923888,cashless,CAIXA GERAL DE DEPOSITOS SA
901388,cash,
7933888,cashless,INTESA SANPAOLO SPA
7943888,cashless,BANCO COMERCIAL PORTUGUES S.A.
7953888,cashless,REVOLUT LTD
7963888,cashless,BANCO COMERCIAL PORTUGUES S.A.
7973888,cashless,CAIXA ECONOMICA MONTEPIO GERAL
7983888,cashless,BANCO COMERCIAL PORTUGUES S.A.
7993888,cashless,MONTEPIO GERAL - CAIXA ECONOMI
911389,cashless,
8003889,cashless,"SFS -FINANCIAL SERVICES, IME,"
921389,cashless,
8013889,cashless,BANCO COMERCIAL PORTUGUES S.A.
8023889,cashless,REVOLUT LTD
8033889,cashless,LA BANQUE POSTALE
8043889,cashless,BNP PARIBAS
8053889,cashless,BANCO COMERCIAL PORTUGUES S.A.
8063889,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8073889,cashless,CAIXABANK S.A.
8083890,cashless,DEUTSCHE KREDITBANK AG
931390,cashless,
8093890,cashless,REVOLUT PAYMENTS UAB
8103890,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8113890,cashless,BANCO COMERCIAL PORTUGUES S.A.
8123890,cashless,BANCO COMERCIAL PORTUGUES S.A.
8133890,cashless,BANCO COMERCIAL PORTUGUES S.A.
8143890,cashless,CAIXA CENTRAL DE CREDITO AGRICOLA MUTUO C.R.L.
8153890,cashless,BANCO COMERCIAL PORTUGUES S.A.
8163890,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8173891,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
8183891,cashless,MONTEPIO GERAL - CAIXA ECONOMI
8193891,cashless,BANCO COMERCIAL PORTUGUES S.A.
941391,cashless,
8203891,cashless,REVOLUT LTD
8213891,cashless,CAIXA CENTRAL DE CREDITO AGRIC
8223891,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8233891,cashless,NOVO BANCO S.A.
8243891,cashless,REVOLUT LTD
8253891,cashless,REVOLUT PAYMENTS UAB
8263892,cashless,BANCO BIC PORTUGUES S.A.
8273892,cashless,BANCO COMERCIAL PORTUGUES S.A.
8283892,cashless,BANCO COMERCIAL PORTUGUES S.A.
8293892,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
951392,cashless,
961392,cashless,
8303892,cashless,BPCE
8313892,cashless,NOVO BANCO S.A.
8323892,cashless,MASTERCAJAS S.A.
8333892,cashless,COMDIRECT BANK AG
8343893,cashless,REVOLUT PAYMENTS UAB
8353893,cashless,CAIXABANK S.A.
8363893,cashless,CAIXA GERAL DE DEPOSITOS SA
8373893,cashless,MONTEPIO GERAL - CAIXA ECONOMI
971393,cash,
8383893,cashless,CAIXA GERAL DE DEPOSITOS S.A.
981393,cash,
8393893,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8403893,cashless,BANCO COMERCIAL PORTUGUES S.A.
8413893,cashless,
8423894,cashless,CAIXA GERAL DE DEPOSITOS SA
991394,cashless,
8433894,cashless,BANCO COMERCIAL PORTUGUES S.A.
8443894,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
8453894,cashless,CAIXA GERAL DE DEPOSITOS SA
8463894,cashless,TSB BANK PLC.
8473894,cashless,REVOLUT LTD
8483894,cashless,BANCO COMERCIAL PORTUGUES S.A.
8493894,cashless,BANCO COMERCIAL PORTUGUES S.A.
8503894,cashless,N26 GMBH
8513895,cashless,BANCO COMERCIAL PORTUGUES S.A.
8523895,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8533895,cashless,BANCO COMERCIAL PORTUGUES S.A.
8543895,cashless,CAIXA ECONOMICA MONTEPIO GERAL
8553895,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8563895,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8573895,cashless,
8583895,cashless,NOVO BANCO S.A.
8593895,cashless,BANCO COMERCIAL PORTUGUES S.A.
8603895,cashless,CREDIT AGRICOLE S.A.
8613896,cashless,CAIXA GERAL DE DEPOSITOS SA
8623896,cashless,BANCO SANTANDER TOTTA S.A.
8633896,cashless,CAIXA DE CREDITO AGR���COLA MUTUO DE LEIRIA C.R.L
1001396,cashless,"METABANK, NATIONAL ASSOCIATION"
8643896,cashless,NOVO BANCO S.A.
8653896,cashless,BANCO COMERCIAL PORTUGUES S.A.
8663896,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8673896,cashless,CAIXA GERAL DE DEPOSITOS SA
8683896,cashless,BANCO COMERCIAL PORTUGUES S.A.
8693896,cashless,BANCO COMERCIAL PORTUGUES S.A.
8703897,cashless,REVOLUT PAYMENTS UAB
1011397,cashless,
8713897,cashless,BANCO COMERCIAL PORTUGUES S.A.
8723897,cashless,BANCO GANADERO S.A.
1021397,cashless,SUTTON BANK
8733897,cashless,EURO KARTENSYSTEME GMBH
8743897,cashless,BANCO COMERCIAL PORTUGUES S.A.
8753897,cashless,REVOLUT PAYMENTS UAB
1031397,cash,
8763897,cashless,NOVO BANCO S.A.
8773898,cashless,CAIXA GERAL DE DEPOSITOS S.A.
8783898,cashless,BANCO COMERCIAL PORTUGUES S.A.
8793898,cashless,CAIXA ECONOMICA MONTEPIO GERAL
8803898,cashless,
8813898,cashless,MONTEPIO GERAL - CAIXA ECONOMI
8823898,cashless,BANKINTER S.A.
8833898,cashless,
8843898,cashless,BANCO SANTANDER TOTTA S.A.
1041398,cashless,CANADIAN IMPERIAL BANK OF COMMERCE
8853898,cashless,BANCO COMERCIAL PORTUGUES S.A.
8863899,cashless,ZAGREBACKA BANKA D.D.
8873899,cashless,POSTEPAY S.P.A.
8883899,cashless,CAIXA GERAL DE DEPOSITOS SA
8893899,cashless,CAIXA CENTRAL DE CREDITO AGRIC
1051399,cashless,
8903899,cashless,BANCO COMERCIAL PORTUGUES S.A.
8913899,cashless,MONTEPIO GERAL - CAIXA ECONOMI
8923899,cashless,BANCO COMERCIAL PORTUGUES S.A.
8933899,cashless,CAIXA GERAL DE DEPOSITOS SA
8943899,cashless,BANCO COMERCIAL PORTUGUES S.A.
8953810,cashless,BANCO SANTANDER TOTTA S.A.
8963810,cashless,BANCO SANTANDER TOTTA S.A.
8973810,cashless,REVOLUT LTD
8983810,cashless,BANCO COMERCIAL PORTUGUES S.A.
8993810,cashless,REVOLUT PAYMENTS UAB
9003810,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
9013810,cashless,NOVO BANCO S.A.
9023810,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
9033810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9043810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9053810,cashless,BANCO SANTANDER TOTTA S.A.
9063810,cashless,NOVO BANCO S.A.
9073810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9083810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9093810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9103810,cashless,ING BANK N.V.
9113810,cashless,NOVO BANCO S.A.
9123810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9133810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9143810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9153810,cashless,NOVO BANCO S.A.
9163810,cashless,CAIXA CENTRAL DE CREDITO AGRIC
9173810,cashless,REVOLUT PAYMENTS UAB
9183810,cashless,REVOLUT LTD
9193810,cashless,REVOLUT PAYMENTS UAB
9203810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9213810,cashless,REVOLUT LTD
9223810,cashless,NOVO BANCO S.A.
9233810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9243810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9253810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9263810,cashless,NOVO BANCO S.A.
9273810,cashless,REVOLUT LTD
9283810,cashless,CAIXA GERAL DE DEPOSITOS SA
1061310,cashless,
9293810,cashless,BANCO BIC PORTUGUES S.A.
9303810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9313810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9323810,cashless,BANCO COMERCIAL PORTUGUES S.A.
1071310,cash,"METABANK, NATIONAL ASSOCIATION"
9333810,cashless,BANCO SANTANDER TOTTA S.A.
9343810,cashless,REVOLUT LTD
1081310,cashless,"METABANK, NATIONAL ASSOCIATION"
9353810,cashless,LA BANQUE POSTALE
9363810,cashless,NORDEA BANK ABP
9373810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9383810,cashless,CAIXABANK PAYMENTS & CONSUMER E.F.C. E.P. S.A.U.
9393810,cashless,REVOLUT LTD
9403810,cashless,N26 GMBH
9413810,cashless,N26 GMBH
9423810,cashless,NOVO BANCO S.A.
9433810,cashless,REVOLUT LTD
9443810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9453810,cashless,BANCO CTT S.A.
9463810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9473810,cashless,REVOLUT LTD
1091310,cashless,
9483810,cashless,REVOLUT LTD
9493810,cashless,CAIXABANK S.A.
9503810,cashless,BANCO CTT S.A.
9513810,cashless,CAIXA GERAL DE DEPOSITOS S.A.
9523810,cashless,REVOLUT LTD
1101310,cash,
9533810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9543810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9553810,cashless,BANCO SANTANDER TOTTA S.A.
9563810,cashless,"SFS -FINANCIAL SERVICES, IME,"
9573810,cashless,MONTEPIO GERAL - CAIXA ECONOMI
9583810,cashless,BANCO SANTANDER TOTTA S.A.
9593810,cashless,NOVO BANCO S.A.
9603810,cashless,BANCO CTT S.A.
9613810,cashless,CARD COMPLETE SERVICE BANK AG
9623810,cashless,BANCO COMERCIAL PORTUGUES S.A.
9633810,cashless,NOVO BANCO S.A.
9643810,cashless,CAIXA GERAL DE DEPOSITOS SA
9653810,cashless,TRANSFERWISE LTD
